	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
132	7	00110000000000001111001100110000000000000000000000110000000000000000000000000000001100000000000000000000000000000000000000000000	iiaiiai	14	Y	6	6	[6]	iiaiia	7	0100000011010100000000000100000000000000010000000000000000000000
133	7	01110001000100001111011101110001000100000000000001110001000100000111000100010000111101110111000100010000000000000111000100010000	iiaiiaa	44	Y	0	6	[0]	iaiiaa	22	0111000100010000111101110111000100010000000000000111000100010000
134	7	01110001000100001111011101110001011100010001000011110111011100010001000000000000011100010001000000010000000000000111000100010000	iiaiiaa	44	Y	1	6	[1]	iaiiaa	22	0111000100010000111101110111000100010000000000000111000100010000
135	7	01110001000100001111111111110111000100000000000011110111011100010001000000000000111101110111000100000000000000000111000100010000	iiaiiaa	49	Y	2	7	[]	iiaiiaa	49	01110001000100001111111111110111000100000000000011110111011100010001000000000000111101110111000100000000000000000111000100010000
136	7	01110001011100011111011111110111000100000001000001110001011100010001000000010000011100010111000100000000000000000001000000010000	iiaiiaa	44	Y	3	6	[3]	iiaiaa	22	0111000111110111000100000111000100010000011100010000000000010000
137	7	01110111000100011111111101110111000100010000000001110111000100010001000100000000011101110001000100000000000000000001000100000000	iiaiiaa	44	Y	4	6	[4]	iiaiaa	22	0111000111110111000100000111000100010000011100010000000000010000
138	7	01110011001100011111011101110011001100010001000001110011001100010011000100010000011100110011000100010000000000000011000100010000	iiaiiaa	49	Y	5	7	[]	iiaiiaa	49	01110011001100011111011101110011001100010001000001110011001100010011000100010000011100110011000100010000000000000011000100010000
139	7	01110101010100011111011101110101010100010001000001110101010100010101000100010000011101010101000100010000000000000101000100010000	iiaiiaa	49	Y	6	7	[]	iiaiiaa	49	01110101010100011111011101110101010100010001000001110101010100010101000100010000011101010101000100010000000000000101000100010000
140	7	00001000000000001000111000001000000000000000000000001000000000000000100000000000100011100000100000000000000000000000100000000000	iiaiaii	14	Y	0	6	[0]	iaiaii	7	0000100000000000100011100000100000000000000000000000100000000000
141	7	00001000000000001000111000001000000010000000000010001110000010000000000000000000000010000000000000000000000000000000100000000000	iiaiaii	14	Y	1	6	[1]	iaiaii	7	0000100000000000100011100000100000000000000000000000100000000000
142	7	00001000000000001110111110001110000000000000000010001110000010000000000000000000100011100000100000000000000000000000100000000000	iiaiaii	23	Y	2	7	[]	iiaiaii	23	00001000000000001110111110001110000000000000000010001110000010000000000000000000100011100000100000000000000000000000100000000000
143	7	00001000000010001000111010001110000000000000000000001000000010000000000000000000000010000000100000000000000000000000000000000000	iiaiaii	14	Y	3	6	[3]	iiaaii	7	0000100010001110000000000000100000000000000010000000000000000000
144	7	00001110000010001000111100001110000010000000000000001110000010000000100000000000000011100000100000000000000000000000100000000000	iiaiaii	23	Y	4	7	[]	iiaiaii	23	00001110000010001000111100001110000010000000000000001110000010000000100000000000000011100000100000000000000000000000100000000000
145	7	00001010000000001010111100001010000000000000000000001010000000000000000000000000000010100000000000000000000000000000000000000000	iiaiaii	14	Y	5	6	[5]	iiaiai	7	0010000010110010000000000010000000000000001000000000000000000000
146	7	00001100000000001100111100001100000000000000000000001100000000000000000000000000000011000000000000000000000000000000000000000000	iiaiaii	14	Y	6	6	[6]	iiaiai	7	0010000010110010000000000010000000000000001000000000000000000000
147	7	01001101000001001101111101001101000001000000000001001101000001000100110100000100110111110100110100000100000000000100110100000100	iiaiaia	44	Y	0	6	[0]	iaiaia	22	0100110100000100110111110100110100000100000000000100110100000100
148	7	01001101000001001101111101001101010011010000010011011111010011010000010000000000010011010000010000000100000000000100110100000100	iiaiaia	44	Y	1	6	[1]	iaiaia	22	0100110100000100110111110100110100000100000000000100110100000100
149	7	01001101000001001111111111011111000001000000000011011111010011010000010000000000110111110100110100000000000000000100110100000100	iiaiaia	49	Y	2	7	[]	iiaiaia	49	01001101000001001111111111011111000001000000000011011111010011010000010000000000110111110100110100000000000000000100110100000100
150	7	01001101010011011101111111011111000001000000010001001101010011010000010000000100010011010100110100000000000000000000010000000100	iiaiaia	44	Y	3	6	[3]	iiaaia	22	0100110111011111000001000100110100000100010011010000000000000100
151	7	01001111000011011101111101001111000011010000010001001111000011010000110100000100010011110000110100000100000000000000110100000100	iiaiaia	49	Y	4	7	[]	iiaiaia	49	01001111000011011101111101001111000011010000010001001111000011010000110100000100010011110000110100000100000000000000110100000100
152	7	01011111000001011111111101011111000001010000000001011111000001010000010100000000010111110000010100000000000000000000010100000000	iiaiaia	44	Y	5	6	[5]	iiaiaa	22	0111000111110111000100000111000100010000011100010000000000010000
153	7	01011101010001011101111101011101010001010000010001011101010001010100010100000100010111010100010100000100000000000100010100000100	iiaiaia	49	Y	6	7	[]	iiaiaia	49	01011101010001011101111101011101010001010000010001011101010001010100010100000100010111010100010100000100000000000100010100000100
154	7	00101011000000101011111100101011000000100000000000101011000000100010101100000010101111110010101100000010000000000010101100000010	iiaiaai	44	Y	0	6	[0]	iaiaai	22	0010101100000010101111110010101100000010000000000010101100000010
155	7	00101011000000101011111100101011001010110000001010111111001010110000001000000000001010110000001000000010000000000010101100000010	iiaiaai	44	Y	1	6	[1]	iaiaai	22	0010101100000010101111110010101100000010000000000010101100000010
156	7	00101011000000101111111110111111000000100000000010111111001010110000001000000000101111110010101100000000000000000010101100000010	iiaiaai	49	Y	2	7	[]	iiaiaai	49	00101011000000101111111110111111000000100000000010111111001010110000001000000000101111110010101100000000000000000010101100000010
157	7	00101011001010111011111110111111000000100000001000101011001010110000001000000010001010110010101100000000000000000000001000000010	iiaiaai	44	Y	3	6	[3]	iiaaai	22	0010101110111111000000100010101100000010001010110000000000000010
158	7	00101111000010111011111100101111000010110000001000101111000010110000101100000010001011110000101100000010000000000000101100000010	iiaiaai	49	Y	4	7	[]	iiaiaai	49	00101111000010111011111100101111000010110000001000101111000010110000101100000010001011110000101100000010000000000000101100000010
159	7	00111011001000111011111100111011001000110000001000111011001000110010001100000010001110110010001100000010000000000010001100000010	iiaiaai	49	Y	5	7	[]	iiaiaai	49	00111011001000111011111100111011001000110000001000111011001000110010001100000010001110110010001100000010000000000010001100000010
160	7	00111111000000111111111100111111000000110000000000111111000000110000001100000000001111110000001100000000000000000000001100000000	iiaiaai	44	Y	6	6	[6]	iiaiaa	22	0111000111110111000100000111000100010000011100010000000000010000
161	7	01111111000101111111111101111111000101110000000101111111000101110111111100010111111111110111111100010111000000010111111100010111	iiaiaaa	84	Y	0	6	[0]	iaiaaa	42	0111111100010111111111110111111100010111000000010111111100010111
162	7	01111111000101111111111101111111011111110001011111111111011111110001011100000001011111110001011100010111000000010111111100010111	iiaiaaa	84	Y	1	6	[1]	iaiaaa	42	0111111100010111111111110111111100010111000000010111111100010111
163	7	01111111000101111111111111111111000101110000000111111111011111110001011100000001111111110111111100000001000000000111111100010111	iiaiaaa	79	Y	2	7	[]	iiaiaaa	79	01111111000101111111111111111111000101110000000111111111011111110001011100000001111111110111111100000001000000000111111100010111
164	7	01111111011111111111111111111111000101110001011101111111011111110001011100010111011111110111111100000001000000010001011100010111	iiaiaaa	84	Y	3	6	[3]	iiaaaa	42	0111111111111111000101110111111100010111011111110000000100010111
165	7	01111111000111111111111101111111000111110000011101111111000111110001111100000111011111110001111100000111000000010001111100000111	iiaiaaa	79	Y	4	7	[]	iiaiaaa	79	01111111000111111111111101111111000111110000011101111111000111110001111100000111011111110001111100000111000000010001111100000111
166	7	01111111001101111111111101111111001101110001001101111111001101110011011100010011011111110011011100010011000000010011011100010011	iiaiaaa	79	Y	5	7	[]	iiaiaaa	79	01111111001101111111111101111111001101110001001101111111001101110011011100010011011111110011011100010011000000010011011100010011
167	7	01111111010101111111111101111111010101110001010101111111010101110101011100010101011111110101011100010101000000010101011100010101	iiaiaaa	79	Y	6	7	[]	iiaiaaa	79	01111111010101111111111101111111010101110001010101111111010101110101011100010101011111110101011100010101000000010101011100010101
168	7	00000000100000001000000011101000000000000000000000000000100000000000000010000000100000001110100000000000000000000000000010000000	iiaaiii	14	Y	0	6	[0]	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000
169	7	00000000100000001000000011101000000000001000000010000000111010000000000000000000000000001000000000000000000000000000000010000000	iiaaiii	14	Y	1	6	[1]	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000
170	7	00000000100000001110100011111110000000000000000010000000111010000000000000000000100000001110100000000000000000000000000010000000	iiaaiii	23	Y	2	7	[]	iiaaiii	23	00000000100000001110100011111110000000000000000010000000111010000000000000000000100000001110100000000000000000000000000010000000
171	7	00000000111010001000000011111110000000001000000000000000111010000000000010000000000000001110100000000000000000000000000010000000	iiaaiii	23	Y	3	7	[]	iiaaiii	23	00000000111010001000000011111110000000001000000000000000111010000000000010000000000000001110100000000000000000000000000010000000
172	7	00000000100010001000100011101110000000000000000000000000100010000000000000000000000000001000100000000000000000000000000000000000	iiaaiii	14	Y	4	6	[4]	iiaaii	7	0000100010001110000000000000100000000000000010000000000000000000
173	7	00000000101000001010000011111010000000000000000000000000101000000000000000000000000000001010000000000000000000000000000000000000	iiaaiii	14	Y	5	6	[5]	iiaaii	7	0000100010001110000000000000100000000000000010000000000000000000
174	7	00000000110000001100000011111100000000000000000000000000110000000000000000000000000000001100000000000000000000000000000000000000	iiaaiii	14	Y	6	6	[6]	iiaaii	7	0000100010001110000000000000100000000000000010000000000000000000
175	7	01000000110101001101010011111101000000000100000001000000110101000100000011010100110101001111110100000000010000000100000011010100	iiaaiia	44	Y	0	6	[0]	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100
176	7	01000000110101001101010011111101010000001101010011010100111111010000000001000000010000001101010000000000010000000100000011010100	iiaaiia	44	Y	1	6	[1]	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100
177	7	01000000110101001111110111111111000000000100000011010100111111010000000001000000110101001111110100000000000000000100000011010100	iiaaiia	49	Y	2	7	[]	iiaaiia	49	01000000110101001111110111111111000000000100000011010100111111010000000001000000110101001111110100000000000000000100000011010100
178	7	01000000111111011101010011111111000000001101010001000000111111010000000011010100010000001111110100000000010000000000000011010100	iiaaiia	49	Y	3	7	[]	iiaaiia	49	01000000111111011101010011111111000000001101010001000000111111010000000011010100010000001111110100000000010000000000000011010100
179	7	01000100110111011101110111111111000000000100010001000100110111010000000001000100010001001101110100000000000000000000000001000100	iiaaiia	44	Y	4	6	[4]	iiaaia	22	0100110111011111000001000100110100000100010011010000000000000100
180	7	01010000111101011111010111111111000000000101000001010000111101010000000001010000010100001111010100000000000000000000000001010000	iiaaiia	44	Y	5	6	[5]	iiaaia	22	0100110111011111000001000100110100000100010011010000000000000100
181	7	01010100110101011101010111111101010000000101010001010100110101010100000001010100010101001101010100000000010000000100000001010100	iiaaiia	49	Y	6	7	[]	iiaaiia	49	01010100110101011101010111111101010000000101010001010100110101010100000001010100010101001101010100000000010000000100000001010100
